match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
21,qm,red,4476,6140,6141,35,35,15,15,Exited,Exited,Exited,0,0,0,0,20,10,0,0,5,0,0,0,0,10,Park,Park,None,NotLevel,0,0,1,0
21,qm,blue,7721,8081,6110,71,71,23,15,Exited,Exited,Exited,8,0,0,2,33,3,1,0,1,0,0,0,0,30,None,Park,Hang,NotLevel,15,0,0,0
22,qm,red,2994,4946,610,164,164,29,15,Exited,Exited,Exited,14,0,1,2,120,70,0,6,26,0,1,0,0,50,None,Hang,Hang,NotLevel,15,1,0,0
22,qm,blue,1374,6987,7614,19,19,0,0,None,None,None,0,0,0,0,16,6,0,0,3,0,0,0,0,10,None,Park,Park,IsLevel,3,5,0,0
23,qm,red,7480,6514,3739,63,63,25,15,Exited,Exited,Exited,10,0,1,1,38,28,4,2,9,0,1,0,0,10,Park,Park,None,IsLevel,0,1,0,0
23,qm,blue,7902,188,4976,132,132,47,15,Exited,Exited,Exited,32,0,2,5,82,32,0,2,13,0,1,0,0,50,None,Hang,Hang,NotLevel,3,0,0,0
24,qm,red,2200,7800,8089,100,100,22,10,Exited,None,Exited,12,0,0,3,78,38,3,1,16,0,1,0,0,40,Hang,None,None,IsLevel,0,0,0,0
24,qm,blue,6135,5036,6875,73,73,15,15,Exited,Exited,Exited,0,0,0,0,58,8,8,0,0,0,0,0,0,50,Hang,Park,Park,IsLevel,0,0,0,0
25,qm,red,8072,7564,4946,32,32,19,15,Exited,Exited,Exited,4,0,0,1,13,8,0,0,4,0,0,0,0,5,Park,None,None,IsLevel,0,0,0,0
25,qm,blue,6323,4907,6140,70,70,17,5,None,Exited,None,12,0,0,3,53,8,0,0,4,0,0,0,0,45,None,Hang,Park,IsLevel,0,0,0,0
26,qm,red,3161,7735,2609,111,111,27,15,Exited,Exited,Exited,12,0,0,3,81,31,19,0,6,0,1,0,0,50,Hang,None,Hang,NotLevel,3,0,0,0
26,qm,blue,3739,7614,8081,27,27,10,10,Exited,None,Exited,0,0,0,0,17,7,7,0,0,0,0,0,0,10,None,Park,Park,IsLevel,0,1,0,0
27,qm,red,907,6987,7800,34,34,5,5,Exited,None,None,0,0,0,0,14,9,1,0,4,0,0,0,0,5,None,Park,None,IsLevel,15,0,0,0
27,qm,blue,7902,7480,6867,52,52,27,15,Exited,Exited,Exited,12,0,2,0,25,15,0,1,6,0,1,0,0,10,Park,Park,None,IsLevel,0,0,1,0
28,qm,red,4976,6141,6875,114,114,19,15,Exited,Exited,Exited,4,0,0,1,74,29,11,2,6,0,1,0,0,45,Hang,None,Park,IsLevel,21,2,1,0
28,qm,blue,5036,4039,7603,69,69,10,10,Exited,None,Exited,0,0,0,0,38,33,4,3,10,0,1,0,0,5,None,Park,None,NotLevel,21,2,1,0
29,qm,red,6110,2200,188,154,154,31,15,Exited,Exited,Exited,16,0,2,1,114,84,0,10,27,0,1,0,0,30,None,Hang,Park,NotLevel,9,0,0,0
29,qm,blue,5885,4476,2994,155,155,47,15,Exited,Exited,Exited,32,0,0,8,108,58,0,2,26,0,1,0,0,50,Hang,None,Hang,NotLevel,0,3,0,0
30,qm,red,8089,6135,6514,77,77,15,15,Exited,Exited,Exited,0,0,0,0,47,2,2,0,0,0,0,0,0,45,None,Hang,Park,IsLevel,15,0,0,0
30,qm,blue,1374,610,7721,59,59,33,15,Exited,Exited,Exited,18,0,1,3,26,16,0,2,5,0,1,0,0,10,Park,Park,None,IsLevel,0,0,1,0
31,qm,red,6141,2609,7564,86,86,23,15,Exited,Exited,Exited,8,4,0,0,63,13,13,0,0,0,1,0,0,50,Park,Hang,Park,IsLevel,0,2,1,0
31,qm,blue,6875,4946,7480,136,136,37,15,Exited,Exited,Exited,22,0,1,4,78,28,0,4,8,0,1,0,0,50,None,Hang,Hang,NotLevel,21,0,0,0
32,qm,red,3739,188,6987,156,156,42,10,Exited,Exited,None,32,0,4,2,99,34,0,2,14,0,1,0,0,65,None,Hang,Hang,IsLevel,15,1,1,0
32,qm,blue,6323,7603,2200,136,136,25,5,None,None,Exited,20,0,0,5,93,48,9,1,18,0,1,0,0,45,None,Park,Hang,IsLevel,18,0,1,0
33,qm,red,7614,6110,5885,98,98,36,10,None,Exited,Exited,26,0,1,5,62,12,0,0,6,0,1,0,0,50,None,Hang,Hang,NotLevel,0,0,2,0
