match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
1,qm,red,1690,4744,6168,100,100,34,10,Exited,Exited,None,24,0,0,6,66,36,0,4,12,0,1,0,0,30,Hang,None,Park,NotLevel,0,1,1,0
1,qm,blue,5635,4661,2679,92,92,15,15,Exited,Exited,Exited,0,0,0,0,59,4,4,0,0,0,0,0,0,55,Hang,Hang,Park,NotLevel,18,0,0,0
2,qm,red,5654,8340,6049,16,16,8,0,None,None,None,8,0,0,2,8,3,0,1,0,0,0,0,0,5,None,None,Park,IsLevel,0,0,2,0
2,qm,blue,5987,3075,4338,110,110,55,15,Exited,Exited,Exited,40,0,4,4,25,15,0,3,3,0,1,0,0,10,Park,None,Park,IsLevel,30,0,0,0
3,qm,red,3835,7039,6736,77,77,19,15,Exited,Exited,Exited,4,0,0,1,58,8,0,0,4,0,0,0,0,50,Park,Park,Hang,IsLevel,0,7,1,0
3,qm,blue,2630,3339,5614,128,128,27,15,Exited,Exited,Exited,12,0,0,3,65,55,0,5,20,0,1,0,0,10,None,Park,Park,IsLevel,36,0,0,0
4,qm,red,4320,6104,3316,38,38,21,15,Exited,Exited,Exited,6,1,0,1,17,7,3,0,2,0,0,0,0,10,Park,Park,None,IsLevel,0,2,2,0
4,qm,blue,2231,3388,1657,150,150,14,10,Exited,None,Exited,4,0,0,1,100,35,0,3,13,0,1,0,0,65,None,Hang,Hang,IsLevel,36,0,0,0
5,qm,red,8175,7067,3065,118,118,45,15,Exited,Exited,Exited,30,0,1,6,73,43,0,3,17,0,1,0,0,30,Park,Hang,None,NotLevel,0,0,0,0
5,qm,blue,4319,5951,1954,75,75,14,10,None,Exited,Exited,4,0,0,1,61,31,0,5,8,0,1,0,0,30,None,Hang,Park,NotLevel,0,0,0,0
6,qm,red,7177,3075,3316,108,108,35,15,Exited,Exited,Exited,20,0,2,2,55,25,0,3,8,0,1,0,0,30,Park,Hang,None,NotLevel,18,1,4,0
