match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
16,qm,red,5511,6565,7763,83,83,26,10,Exited,None,Exited,16,0,2,1,30,15,5,0,5,0,1,0,0,15,Park,Park,Park,IsLevel,27,0,0,0
16,qm,blue,2059,5919,5762,37,37,5,5,Exited,None,None,0,0,0,0,32,2,2,0,0,0,0,0,0,30,Hang,Park,None,NotLevel,0,4,1,0
17,qm,red,6908,7265,4561,37,37,10,10,Exited,None,Exited,0,0,0,0,27,12,0,0,6,0,0,0,0,15,Park,Park,Park,IsLevel,0,0,1,0
17,qm,blue,8090,7890,3229,65,65,28,10,None,Exited,Exited,18,0,1,3,22,12,0,2,3,0,1,0,0,10,None,Park,Park,IsLevel,15,0,0,0
18,qm,red,435,4291,5518,33,33,7,5,None,Exited,None,2,1,0,0,11,1,1,0,0,0,0,0,0,10,Park,Park,None,NotLevel,15,0,1,0
18,qm,blue,7671,5160,7463,69,69,16,10,Exited,Exited,None,6,3,0,0,38,8,8,0,0,0,1,0,0,30,None,Hang,Park,NotLevel,15,0,1,0
19,qm,red,5607,6502,6004,75,75,34,10,None,Exited,Exited,24,0,0,6,41,26,0,0,13,0,1,0,0,15,Park,Park,Park,IsLevel,0,2,0,0
19,qm,blue,4816,4828,6500,66,66,15,15,Exited,Exited,Exited,0,0,0,0,45,0,0,0,0,0,0,0,0,45,None,Hang,Park,IsLevel,6,0,0,0
20,qm,red,2642,6496,435,78,78,5,5,None,Exited,None,0,0,0,0,73,18,6,2,3,0,1,0,0,55,Hang,Hang,Park,NotLevel,0,0,1,0
20,qm,blue,5190,5511,8090,84,84,33,15,Exited,Exited,Exited,18,0,3,0,36,6,2,0,2,0,0,0,0,30,Hang,Park,None,NotLevel,15,0,0,0
21,qm,red,3229,6240,4561,122,122,19,15,Exited,Exited,Exited,4,0,0,1,40,10,0,0,5,0,0,0,0,30,Park,None,Hang,NotLevel,63,0,1,0
21,qm,blue,4816,5607,7463,39,39,5,5,Exited,None,None,0,0,0,0,19,4,0,0,2,0,0,0,0,15,Park,Park,Park,NotLevel,15,1,4,0
22,qm,red,2642,5160,5919,87,87,11,5,None,Exited,None,6,3,0,0,76,11,11,0,0,0,1,0,0,65,None,Hang,Hang,IsLevel,0,0,1,0
22,qm,blue,7671,6500,4828,57,57,29,15,Exited,Exited,Exited,14,0,1,2,13,3,1,0,1,0,0,0,0,10,None,Park,Park,NotLevel,15,0,0,0
23,qm,red,4291,5190,6004,116,116,34,10,Exited,Exited,None,24,0,0,6,67,2,2,0,0,0,0,0,0,65,None,Hang,Hang,IsLevel,15,0,0,0
23,qm,blue,7890,5762,6565,41,41,18,10,Exited,None,Exited,8,0,0,2,23,13,5,0,4,0,1,0,0,10,Park,Park,None,IsLevel,0,0,1,0
24,qm,red,7265,2059,7763,33,33,14,10,None,Exited,Exited,4,0,0,1,19,4,4,0,0,0,0,0,0,15,Park,Park,Park,IsLevel,0,0,1,0
24,qm,blue,6908,3459,5518,76,76,14,10,Exited,Exited,None,4,0,0,1,47,12,0,2,3,0,0,0,0,35,Park,Hang,Park,NotLevel,15,0,0,0
25,qm,red,5160,5762,435,93,93,16,10,Exited,None,Exited,6,3,0,0,77,12,12,0,0,0,1,0,0,65,Hang,None,Hang,IsLevel,0,2,0,0
25,qm,blue,6502,7890,2642,92,92,30,10,Exited,Exited,None,20,0,0,5,56,26,0,4,7,0,1,0,0,30,None,Park,Hang,NotLevel,6,0,0,0
26,qm,red,5518,7671,5190,90,90,18,10,None,Exited,Exited,8,0,0,2,57,12,0,0,6,0,0,0,0,45,Park,None,Hang,IsLevel,15,0,0,0
26,qm,blue,7763,5919,5607,19,19,5,5,Exited,None,None,0,0,0,0,14,4,0,0,2,0,0,0,0,10,Park,Park,None,NotLevel,0,0,1,0
