match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
18,qm,red,6120,94,5577,74,74,15,15,Exited,Exited,Exited,0,0,0,0,29,4,0,0,2,0,0,0,0,25,None,Hang,None,NotLevel,30,0,0,0
18,qm,blue,573,5214,7145,25,25,10,10,None,Exited,Exited,0,0,0,0,15,10,2,0,4,0,0,0,0,5,None,Park,None,IsLevel,0,0,2,0
19,qm,red,7191,3538,5695,104,104,22,10,None,Exited,Exited,12,0,2,0,82,37,0,3,14,0,1,0,0,45,Park,Hang,None,IsLevel,0,0,0,0
19,qm,blue,247,4768,8179,49,49,37,15,Exited,Exited,Exited,22,0,1,4,12,2,0,0,1,0,0,0,0,10,Park,None,Park,NotLevel,0,0,0,0
20,qm,red,548,5531,5090,100,100,14,10,Exited,None,Exited,4,0,0,1,86,36,6,4,9,0,1,0,0,50,Hang,Park,Park,IsLevel,0,0,0,0
20,qm,blue,5498,8280,7716,43,43,13,5,None,Exited,None,8,0,0,2,30,0,0,0,0,0,0,0,0,30,Hang,None,Park,NotLevel,0,0,0,0
21,qm,red,33,7232,5756,89,89,27,15,Exited,Exited,Exited,12,0,0,3,62,27,0,3,9,0,1,0,0,35,Hang,Park,Park,NotLevel,0,1,0,0
21,qm,blue,6120,5197,4130,99,99,35,15,Exited,Exited,Exited,20,0,0,5,61,31,0,3,11,0,1,0,0,30,None,Park,Hang,NotLevel,3,0,0,0
22,qm,red,5695,94,3096,73,73,15,15,Exited,Exited,Exited,0,0,0,0,40,10,8,0,1,0,1,0,0,30,Park,Hang,None,NotLevel,18,1,1,0
22,qm,blue,8179,5577,4840,43,43,15,15,Exited,Exited,Exited,0,0,0,0,10,0,0,0,0,0,0,0,0,10,None,Park,Park,IsLevel,18,1,1,0
23,qm,red,835,6013,1481,59,59,31,15,Exited,Exited,Exited,16,0,0,4,28,18,3,1,6,0,1,0,0,10,None,Park,Park,NotLevel,0,0,0,0
23,qm,blue,2591,573,7191,29,29,24,10,Exited,Exited,None,14,0,1,2,5,0,0,0,0,0,0,0,0,5,Park,None,None,IsLevel,0,0,0,0
24,qm,red,7856,3414,247,67,67,23,15,Exited,Exited,Exited,8,0,0,2,44,14,0,0,7,0,1,0,0,30,None,Park,Hang,NotLevel,0,0,2,0
24,qm,blue,6742,5532,3538,140,140,35,15,Exited,Exited,Exited,20,0,2,2,75,30,3,3,9,0,1,0,0,45,None,Park,Hang,IsLevel,30,0,0,0
25,qm,red,4768,5214,4758,58,58,22,10,None,Exited,Exited,12,0,0,3,21,6,6,0,0,0,1,0,0,15,Park,Park,Park,IsLevel,15,0,0,0
25,qm,blue,4854,240,7145,72,72,27,15,Exited,Exited,Exited,12,0,0,3,45,10,0,0,5,0,0,0,0,35,Park,Hang,Park,NotLevel,0,0,1,0
