match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
18,qm,red,7758,7839,7228,79,79,17,5,Exited,None,None,12,0,0,3,47,12,0,0,6,0,1,0,0,35,Hang,Park,Park,NotLevel,15,1,0,0
18,qm,blue,7569,8127,6874,49,49,22,10,None,Exited,Exited,12,0,0,3,24,14,0,0,7,0,1,0,0,10,None,Park,Park,IsLevel,3,0,1,0
19,qm,red,7201,7841,6838,84,84,5,5,None,None,Exited,0,0,0,0,34,19,0,1,8,0,1,0,0,15,Park,Park,Park,IsLevel,45,1,0,0
19,qm,blue,7296,8182,6064,86,86,14,10,Exited,Exited,None,4,2,0,0,69,14,4,0,5,0,1,0,0,55,Hang,Park,Hang,NotLevel,3,0,3,0
20,qm,red,6459,8084,7536,168,168,33,15,Exited,Exited,Exited,18,0,1,3,72,22,0,2,8,0,1,0,0,50,None,Hang,Hang,NotLevel,63,0,0,0
20,qm,blue,8215,7549,7465,30,30,10,10,None,Exited,Exited,0,0,0,0,20,10,0,0,5,0,0,0,0,10,Park,Park,None,IsLevel,0,1,4,0
21,qm,red,8146,8151,8308,29,29,19,15,Exited,Exited,Exited,4,2,0,0,10,0,0,0,0,0,0,0,0,10,None,Park,Park,IsLevel,0,2,5,0
21,qm,blue,7285,6417,6989,194,194,53,15,Exited,Exited,Exited,38,0,3,5,60,25,0,3,8,0,1,0,0,35,Park,Park,Hang,NotLevel,81,0,0,0
22,qm,red,8407,6874,7831,108,108,22,10,Exited,Exited,None,12,0,0,3,77,12,0,0,6,0,1,0,0,65,None,Hang,Hang,IsLevel,9,1,2,0
22,qm,blue,7830,8158,6025,146,146,43,15,Exited,Exited,Exited,28,3,1,4,70,20,1,3,5,0,1,0,0,50,Hang,None,Hang,NotLevel,33,3,0,0
23,qm,red,6985,8034,6014,78,78,19,15,Exited,Exited,Exited,4,0,0,1,59,9,3,0,3,0,0,0,0,50,Hang,Park,Park,IsLevel,0,0,0,0
