match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
27,qm,red,6442,4104,2944,42,42,10,10,Exited,None,Exited,0,0,0,0,17,2,0,0,1,0,0,0,0,15,Park,Park,Park,IsLevel,15,0,0,0
27,qm,blue,4060,3711,4125,61,61,27,15,Exited,Exited,Exited,12,0,0,3,34,4,0,0,2,0,0,0,0,30,None,Hang,Park,NotLevel,0,0,1,0
28,qm,red,1595,4980,2811,103,103,34,10,None,Exited,Exited,24,0,0,6,69,39,10,1,13,0,1,0,0,30,None,Park,Hang,NotLevel,0,0,0,0
28,qm,blue,2147,3693,3712,29,29,10,10,Exited,None,Exited,0,0,0,0,19,9,9,0,0,0,1,0,0,10,None,Park,Park,IsLevel,0,0,0,0
29,qm,red,4513,2944,3711,121,121,30,10,None,Exited,Exited,20,0,0,5,91,21,9,0,6,0,1,0,0,70,Hang,Park,Hang,IsLevel,0,0,1,0
29,qm,blue,4089,4125,5920,141,141,27,15,Exited,Exited,Exited,12,0,0,3,99,44,11,3,12,0,1,0,0,55,Hang,Hang,Park,NotLevel,15,0,0,0
30,qm,red,4060,4692,3876,24,24,10,10,Exited,Exited,None,0,0,0,0,14,4,1,1,0,0,0,0,0,10,Park,Park,None,IsLevel,0,5,1,0
30,qm,blue,4104,2910,2811,153,153,29,15,Exited,Exited,Exited,14,0,1,2,94,54,0,8,15,0,1,0,0,40,None,Hang,None,IsLevel,30,0,0,0
31,qm,red,4980,3693,2605,71,71,19,5,None,None,Exited,14,0,1,2,37,22,7,1,6,0,1,0,0,15,Park,Park,Park,IsLevel,15,0,0,0
31,qm,blue,6443,4061,1595,104,104,29,15,Exited,Exited,Exited,14,3,0,2,75,35,8,3,9,0,1,0,0,40,None,Hang,None,IsLevel,0,0,1,0
32,qm,red,6442,4911,6076,144,144,31,15,Exited,Exited,Exited,16,0,0,4,83,58,7,7,15,0,1,0,0,25,None,Hang,None,NotLevel,30,1,0,0
32,qm,blue,3712,3663,2147,135,135,26,10,Exited,None,Exited,16,0,2,1,106,56,0,12,10,0,1,0,0,50,None,Hang,Hang,NotLevel,3,0,2,0
33,qm,red,4692,4061,5920,97,97,21,15,Exited,Exited,Exited,6,3,0,0,58,28,22,0,3,0,1,0,0,30,None,Hang,Park,NotLevel,18,0,0,0
33,qm,blue,4104,6443,3693,48,48,13,5,None,Exited,None,8,0,0,2,35,30,10,2,7,0,1,0,0,5,None,Park,None,IsLevel,0,1,1,0
34,qm,red,3712,3663,2605,125,125,25,5,Exited,None,None,20,0,0,5,100,55,0,9,14,0,1,0,0,45,Park,Hang,None,IsLevel,0,2,0,0
34,qm,blue,4980,2944,4060,44,44,15,15,Exited,Exited,Exited,0,0,0,0,23,13,7,2,0,0,1,0,0,10,Park,None,Park,NotLevel,6,0,0,0
35,qm,red,3711,6076,1595,60,60,27,15,Exited,Exited,Exited,12,0,0,3,33,8,4,0,2,0,1,0,0,25,Hang,None,None,NotLevel,0,1,0,0
35,qm,blue,4911,2811,4089,228,228,58,10,Exited,Exited,None,48,0,4,6,167,77,0,7,28,0,1,0,0,90,Hang,Hang,Hang,IsLevel,3,0,0,0
36,qm,red,2147,4125,4513,148,148,29,15,Exited,Exited,Exited,14,0,1,2,113,43,0,1,20,0,1,0,0,70,Hang,Park,Hang,IsLevel,6,0,0,0
36,qm,blue,3876,6442,2910,55,55,38,10,None,Exited,Exited,28,0,2,4,17,7,2,1,1,0,1,0,0,10,Park,Park,None,IsLevel,0,2,0,0
37,qm,red,4104,4911,4060,133,133,24,10,None,Exited,Exited,14,0,1,2,91,51,0,9,12,0,1,0,0,40,None,Hang,None,IsLevel,18,1,0,0
37,qm,blue,2944,6443,4692,46,46,19,15,Exited,Exited,Exited,4,0,0,1,24,14,0,0,7,0,0,0,0,10,Park,None,Park,NotLevel,3,1,1,0
38,qm,red,1595,2910,4089,197,197,35,15,Exited,Exited,Exited,20,0,0,5,117,52,0,8,14,0,1,0,0,65,None,Hang,Hang,IsLevel,45,0,0,0
38,qm,blue,3712,4513,6076,86,86,23,15,Exited,Exited,Exited,8,0,0,2,63,23,7,0,8,0,1,0,0,40,None,Hang,None,IsLevel,0,0,3,0
39,qm,red,2811,2605,3663,149,149,41,5,Exited,None,None,36,0,0,9,102,72,0,4,30,0,1,0,0,30,Park,None,Hang,NotLevel,6,0,1,0
39,qm,blue,5920,2147,6442,117,117,21,15,Exited,Exited,Exited,6,3,0,0,81,11,5,0,3,0,1,0,0,70,Hang,Hang,Park,IsLevel,15,2,0,0
40,qm,red,4125,4061,3693,47,47,14,10,Exited,Exited,None,4,2,0,0,33,18,8,0,5,0,1,0,0,15,Park,Park,Park,NotLevel,0,0,2,0
40,qm,blue,3711,4980,3876,84,84,0,0,None,None,None,0,0,0,0,54,9,1,0,4,0,0,0,0,45,Hang,None,Park,IsLevel,30,0,0,0
41,qm,red,3712,4104,4089,87,87,5,5,Exited,None,None,0,0,0,0,49,19,0,1,8,0,1,0,0,30,Park,None,Hang,NotLevel,33,0,1,0
