match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
43,qm,red,2443,1159,1622,108,108,23,15,Exited,Exited,Exited,8,0,0,2,55,10,0,0,5,0,0,0,0,45,Hang,Park,None,IsLevel,30,0,1,0
43,qm,blue,6960,5514,4419,91,91,35,15,Exited,Exited,Exited,20,2,2,1,41,11,5,0,3,0,1,0,0,30,Park,None,Hang,NotLevel,15,0,2,0
44,qm,red,2945,5496,4486,106,106,27,15,Exited,Exited,Exited,12,0,0,3,79,29,2,1,12,0,1,0,0,50,Hang,None,Hang,NotLevel,0,0,0,0
44,qm,blue,4763,5526,812,54,54,29,15,Exited,Exited,Exited,14,3,0,2,25,15,0,1,6,0,1,0,0,10,None,Park,Park,IsLevel,0,0,0,0
45,qm,red,3128,6704,8006,102,102,27,15,Exited,Exited,Exited,12,0,0,3,72,7,0,1,2,0,0,0,0,65,Hang,Hang,None,IsLevel,3,0,2,0
45,qm,blue,2839,3647,5805,120,120,42,10,None,Exited,Exited,32,0,2,5,48,38,0,6,10,0,1,0,0,10,Park,Park,None,NotLevel,30,1,0,0
46,qm,red,5199,2658,5678,137,137,37,15,Exited,Exited,Exited,22,0,1,4,85,15,1,0,7,0,1,0,0,70,Hang,Hang,Park,IsLevel,15,0,0,0
46,qm,blue,1572,2984,3965,66,66,19,15,Exited,Exited,Exited,4,0,0,1,47,17,1,2,5,0,1,0,0,30,Park,Hang,None,NotLevel,0,0,1,0
47,qm,red,399,7607,6885,35,35,15,15,Exited,Exited,Exited,0,0,0,0,11,1,1,0,0,0,0,0,0,10,Park,Park,None,NotLevel,9,3,0,0
47,qm,blue,2543,4276,7445,73,73,41,15,Exited,Exited,Exited,26,0,1,5,23,13,0,1,5,0,1,0,0,10,None,Park,Park,NotLevel,9,3,0,0
48,qm,red,4919,968,5137,88,88,30,10,Exited,None,Exited,20,0,2,2,55,20,0,2,7,0,1,0,0,35,Hang,Park,Park,NotLevel,3,0,0,0
48,qm,blue,7706,7459,2240,87,87,27,15,Exited,Exited,Exited,12,0,0,3,60,10,0,0,5,0,0,0,0,50,None,Hang,Hang,NotLevel,0,1,0,0
49,qm,red,3882,5851,4583,124,124,43,15,Exited,Exited,Exited,28,0,0,7,81,16,0,0,8,0,1,0,0,65,Hang,Hang,None,IsLevel,0,0,0,0
49,qm,blue,5107,4486,2443,85,85,33,15,Exited,Exited,Exited,18,0,1,3,52,22,2,2,7,0,1,0,0,30,None,Park,Hang,NotLevel,0,0,0,0
50,qm,red,5514,4698,2945,112,112,31,15,Exited,Exited,Exited,16,0,0,4,81,26,11,3,3,0,1,0,0,55,Hang,Park,Hang,NotLevel,0,0,0,0
50,qm,blue,3128,2437,3859,71,71,19,15,Exited,Exited,Exited,4,0,0,1,52,42,0,4,15,0,1,0,0,10,Park,None,Park,NotLevel,0,0,0,0
51,qm,red,3965,1266,3647,88,88,28,10,Exited,None,Exited,18,0,1,3,60,10,2,0,4,0,1,0,0,50,Park,Park,Hang,IsLevel,0,1,0,0
51,qm,blue,2839,6960,7326,58,58,38,10,None,Exited,Exited,28,0,0,7,17,7,0,1,2,0,1,0,0,10,Park,Park,None,NotLevel,3,0,0,0
52,qm,red,7445,1572,3749,111,111,35,15,Exited,Exited,Exited,20,0,0,5,73,8,0,0,4,0,1,0,0,65,None,Hang,Hang,IsLevel,3,0,0,0
52,qm,blue,812,6704,4984,115,115,31,15,Exited,Exited,Exited,16,3,1,1,84,14,10,0,2,0,1,0,0,70,Park,Hang,Hang,IsLevel,0,1,0,0
53,qm,red,5805,3889,6885,65,65,15,15,Exited,Exited,Exited,0,0,0,0,50,5,5,0,0,0,0,0,0,45,Park,Hang,None,IsLevel,0,0,0,0
53,qm,blue,968,4738,1622,5,5,5,5,None,None,Exited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,IsLevel,0,0,0,0
54,qm,red,399,4419,4919,45,45,29,15,Exited,Exited,Exited,14,2,1,1,13,3,3,0,0,0,0,0,0,10,None,Park,Park,NotLevel,3,0,0,0
54,qm,blue,2984,6479,7157,87,87,32,10,Exited,None,Exited,22,0,3,1,55,25,0,1,11,0,1,0,0,30,Hang,Park,None,NotLevel,0,1,0,0
55,qm,red,1159,4276,4763,83,83,15,15,Exited,Exited,Exited,0,0,0,0,50,15,1,0,7,0,0,0,0,35,Hang,Park,Park,NotLevel,18,0,0,0
55,qm,blue,7459,6695,5526,51,51,39,15,Exited,Exited,Exited,24,0,2,3,12,2,0,0,1,0,0,0,0,10,Park,Park,None,NotLevel,0,1,1,0
56,qm,red,5199,3341,7042,127,127,23,15,Exited,Exited,Exited,8,0,0,2,98,8,2,2,0,0,0,0,0,90,Hang,Hang,Hang,IsLevel,6,1,1,0
56,qm,blue,5025,7706,294,135,135,27,15,Exited,Exited,Exited,12,0,0,3,90,25,0,1,11,0,1,0,0,65,Hang,None,Hang,IsLevel,18,2,0,0
57,qm,red,7607,2240,5107,77,77,31,15,Exited,Exited,Exited,16,0,2,1,46,16,1,1,6,0,1,0,0,30,Park,Hang,None,NotLevel,0,1,0,0
57,qm,blue,8006,2485,5678,59,59,19,15,Exited,Exited,Exited,4,0,0,1,37,7,1,0,3,0,0,0,0,30,None,Hang,Park,NotLevel,3,0,0,0
58,qm,red,3255,3882,5496,120,120,35,15,Exited,Exited,Exited,20,0,0,5,70,65,0,1,31,0,1,0,0,5,None,Park,None,NotLevel,15,0,0,0
58,qm,blue,2543,5137,2658,99,99,41,15,Exited,Exited,Exited,26,0,1,5,58,13,0,1,5,0,1,0,0,45,None,Hang,Park,IsLevel,0,0,1,0
59,qm,red,6704,4419,7326,78,78,33,15,Exited,Exited,Exited,18,3,0,3,45,10,4,0,3,0,1,0,0,35,Park,Hang,Park,NotLevel,0,0,0,0
59,qm,blue,4486,6960,4698,93,93,37,15,Exited,Exited,Exited,22,0,1,4,56,26,0,2,10,0,1,0,0,30,None,Park,Hang,NotLevel,0,0,0,0
60,qm,red,4583,7445,968,69,69,30,10,Exited,Exited,None,20,0,0,5,24,14,0,2,4,0,1,0,0,10,Park,Park,None,IsLevel,15,0,0,0
60,qm,blue,3965,2437,6695,45,45,31,15,Exited,Exited,Exited,16,3,1,1,14,4,4,0,0,0,1,0,0,10,None,Park,Park,IsLevel,0,0,1,0
61,qm,red,5805,5199,294,169,169,39,15,Exited,Exited,Exited,24,0,0,6,115,50,0,2,22,0,1,0,0,65,None,Hang,Hang,IsLevel,15,0,0,0
61,qm,blue,5514,6885,4919,82,82,15,15,Exited,Exited,Exited,0,0,0,0,67,12,12,0,0,0,1,0,0,55,Hang,Park,Hang,NotLevel,0,0,1,0
